Temmuz 2026;;;;;;;;;;;;;;;;;;
Marka Kodu;Tip Kodu;Marka Adı;Tip Adı;2026;2025;2024;2023;2022;2021;2020;2019;2018;2017;2016;2015;2014;2013;2012
400;6143;ZIRAI TRAKTOR;NEW HOLLAND TT65J 4WD SRG LIMITED EDITION;0;0;0;0;0;0;785211;696955;0;0;0;0;0;0;0
400;6144;ZIRAI TRAKTOR;NEW HOLLAND TT75J 4WD SRG LIMITED EDITION;0;0;0;0;0;0;832611;743439;0;0;0;0;0;0;0
400;6145;ZIRAI TRAKTOR;NEW HOLLAND TD4.100F 4WD PS (B35);0;0;2627735;2155930;1404904;1347479;1071704;0;0;0;0;0;0;0;0
400;6146;ZIRAI TRAKTOR;NEW HOLLAND TR6.135 4WD KABIN 18.4R38 (TR62);0;0;0;0;0;2858317;2791653;0;0;0;0;0;0;0;0
400;6147;ZIRAI TRAKTOR;NEW HOLLAND TD4.78B 4WD TMR;0;0;2110156;1423020;1128180;1017677;0;0;0;0;0;0;0;0;0
400;6148;ZIRAI TRAKTOR;NEW HOLLAND TD4.78B 4WD PS TMR;0;0;2195923;1480859;1174038;1059043;0;0;0;0;0;0;0;0;0
400;6149;ZIRAI TRAKTOR;NEW HOLLAND TD4.78B 4WD SRG TMR;0;0;2131263;1437252;1139464;1027853;0;0;0;0;0;0;0;0;0
400;6150;ZIRAI TRAKTOR;NEW HOLLAND TD4.80B 4WD PS TMR;0;0;0;0;1186974;1070706;0;0;0;0;0;0;0;0;0
400;6151;ZIRAI TRAKTOR;NEW HOLLAND TD4.90B 4WD PS TMR;0;0;2419233;1631454;1293431;1211448;0;0;0;0;0;0;0;0;0
400;6152;ZIRAI TRAKTOR;NEW HOLLAND TD4.90B 4WD SRG TMR;0;0;0;0;1267240;1186917;0;0;0;0;0;0;0;0;0
400;6153;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM KABINLI PS TMR;0;0;0;0;1246272;1205763;0;0;0;0;0;0;0;0;0
400;6154;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM 4WD PS TMR;0;0;0;0;1333016;1289690;0;0;0;0;0;0;0;0;0
400;6155;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM 4WD KABINLI PS TMR;0;0;2750646;1854944;1473564;1425669;0;0;0;0;0;0;0;0;0
400;6156;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM 4WD KABINLI TMR;0;0;0;0;1399808;1354305;0;0;0;0;0;0;0;0;0
400;6157;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM KABINLI PS FL TMR;0;0;0;0;1739902;1683343;0;0;0;0;0;0;0;0;0
400;6158;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM 4WD KABINLI SRG TMR;0;0;0;0;1408489;1362702;0;0;0;0;0;0;0;0;0
400;6159;ZIRAI TRAKTOR;NEW HOLLAND TD90D BLM PS TMR;0;0;0;0;0;1152904;0;0;0;0;0;0;0;0;0
400;6160;ZIRAI TRAKTOR;NEW HOLLAND TD90D BLM KABINLI PS TMR;0;0;0;0;1329902;1286675;0;0;0;0;0;0;0;0;0
400;6161;ZIRAI TRAKTOR;NEW HOLLAND TD90D BLM 4WD PS TMR;0;0;0;0;1366291;1335931;0;0;0;0;0;0;0;0;0
400;6162;ZIRAI TRAKTOR;NEW HOLLAND TD90D BLM 4WD KABINLI PS TMR;0;0;2841354;1916116;1519115;1469733;0;0;0;0;0;0;0;0;0
400;6163;ZIRAI TRAKTOR;NEW HOLLAND TD90D BLM 4WD KABINLI PS FL TMR;0;0;3419305;2264693;1795474;1737114;0;0;0;0;0;0;0;0;0
400;6164;ZIRAI TRAKTOR;NEW HOLLAND TD100D BLM 4WD PS TMR;0;0;0;0;1419776;1373621;0;0;0;0;0;0;0;0;0
400;6165;ZIRAI TRAKTOR;NEW HOLLAND TD100D BLM 4WD KABINLI PS TMR;0;0;2910364;1962654;1556009;1505429;0;0;0;0;0;0;0;0;0
400;6166;ZIRAI TRAKTOR;NEW HOLLAND TD100D BLM 4WD KABINLI TMR;0;0;0;0;1498660;1449940;0;0;0;0;0;0;0;0;0
400;6167;ZIRAI TRAKTOR;NEW HOLLAND TD100D BLM 4WD KABINLI PS FL TMR;0;0;3482027;2306235;1828404;1768976;0;0;0;0;0;0;0;0;0
400;6168;ZIRAI TRAKTOR;NEW HOLLAND TD110D BLM 4WD KABINLI PS 750 TMR;0;0;0;0;1656508;1602666;0;0;0;0;0;0;0;0;0
400;6169;ZIRAI TRAKTOR;NEW HOLLAND TD110DBLM 4WD KABIN PS FL 750 TMR;0;0;0;0;1948090;1884766;0;0;0;0;0;0;0;0;0
400;6170;ZIRAI TRAKTOR;NEW HOLLAND TD110D BLM 4WD KABIN PS 1000d TMR;0;0;0;0;1663084;1644522;0;0;0;0;0;0;0;0;0
400;6171;ZIRAI TRAKTOR;NEW HOLLAND TD110D BLM 4WD KABIN PS 750d TMR;0;0;0;0;1655806;1602666;0;0;0;0;0;0;0;0;0
400;6172;ZIRAI TRAKTOR;NEW HOLLAND TR5.110EC 4WD KABINLI CK EPS;0;0;0;0;0;2079486;1593693;0;0;0;0;0;0;0;0
400;6173;ZIRAI TRAKTOR;NEW HOLLAND T540B TMR;0;0;0;0;608994;539394;0;0;0;0;0;0;0;0;0
400;6174;ZIRAI TRAKTOR;NEW HOLLAND T540B 4WD TMR;0;0;0;0;704445;623937;0;0;0;0;0;0;0;0;0
400;6175;ZIRAI TRAKTOR;NEW HOLLAND T540S TMR;0;0;0;0;572453;507027;0;0;0;0;0;0;0;0;0
400;6176;ZIRAI TRAKTOR;NEW HOLLAND T540S 4WD TMR;0;0;0;0;769958;623937;0;0;0;0;0;0;0;0;0
400;6177;ZIRAI TRAKTOR;NEW HOLLAND T480S TMR;0;0;0;0;781068;730604;0;0;0;0;0;0;0;0;0
400;6178;ZIRAI TRAKTOR;NEW HOLLAND T480S 4WD TMR;0;0;0;0;791956;785841;0;0;0;0;0;0;0;0;0
400;6179;ZIRAI TRAKTOR;NEW HOLLAND T480B TMR;0;0;0;0;562727;493872;0;0;0;0;0;0;0;0;0
400;6180;ZIRAI TRAKTOR;NEW HOLLAND T480B 4WD TMR;0;0;0;0;763257;567293;0;0;0;0;0;0;0;0;0
400;6181;ZIRAI TRAKTOR;NEW HOLLAND T3 50F 4WD TMR;0;0;0;0;777755;751235;0;0;0;0;0;0;0;0;0
400;6182;ZIRAI TRAKTOR;NEW HOLLAND T3.50F 4WD SRG TMR;0;0;0;0;782564;755886;0;0;0;0;0;0;0;0;0
400;6183;ZIRAI TRAKTOR;NEW HOLLAND T3.60F 4WD T4A;0;0;0;0;969889;938649;0;0;0;0;0;0;0;0;0
400;6184;ZIRAI TRAKTOR;NEW HOLLAND T3.60F 4WD SRG T4A;0;0;0;0;975873;944439;0;0;0;0;0;0;0;0;0
400;6185;ZIRAI TRAKTOR;NEW HOLLAND T3.70F 4WD T4A;0;0;0;0;1071271;1036794;0;0;0;0;0;0;0;0;0
400;6186;ZIRAI TRAKTOR;NEW HOLLAND T3.70F 4WD SRG T4A;0;0;0;0;1077266;1042573;0;0;0;0;0;0;0;0;0
400;6187;ZIRAI TRAKTOR;NEW HOLLAND T3.75F 4WD T4A;0;0;0;0;1136242;1099643;0;0;0;0;0;0;0;0;0
400;6188;ZIRAI TRAKTOR;NEW HOLLAND T3.75F 4WD SRG T4A;0;0;0;0;1142236;1105445;0;0;0;0;0;0;0;0;0
400;6189;ZIRAI TRAKTOR;NEW HOLLAND TTB CLASSIC YD TMR;0;0;0;0;609848;575142;0;0;0;0;0;0;0;0;0
400;6190;ZIRAI TRAKTOR;NEW HOLLAND TT CLASSIC TMR;0;0;0;0;602128;567851;0;0;0;0;0;0;0;0;0
400;6191;ZIRAI TRAKTOR;NEW HOLLAND TT CLASSIC KABINLI TMR;0;0;0;0;718063;644955;0;0;0;0;0;0;0;0;0
400;6192;ZIRAI TRAKTOR;NEW HOLLAND TT CLASSIC 4WD TMR;0;0;0;0;779883;700473;0;0;0;0;0;0;0;0;0
400;6193;ZIRAI TRAKTOR;NEW HOLLAND TT CLASSIC 4WD KABINLI TMR;0;0;0;0;864895;776843;0;0;0;0;0;0;0;0;0
400;6194;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD KABINLI PS PRM;0;0;0;0;0;1214938;0;0;0;0;0;0;0;0;0
400;6195;ZIRAI TRAKTOR;NEW HOLLAND T4.50S 4WD TMR;0;0;0;0;828169;754475;0;0;0;0;0;0;0;0;0
400;6196;ZIRAI TRAKTOR;NEW HOLLAND T4.50S 4WD KABINLI TMR;0;0;0;0;928925;832839;0;0;0;0;0;0;0;0;0
400;6197;ZIRAI TRAKTOR;NEW HOLLAND T4.60S T4A;0;0;0;0;821828;769917;0;0;0;0;0;0;0;0;0
400;6198;ZIRAI TRAKTOR;NEW HOLLAND T4.60S KABINLI T4A;0;0;0;0;921732;863513;0;0;0;0;0;0;0;0;0
400;6199;ZIRAI TRAKTOR;NEW HOLLAND T4.60S 4WD T4A;0;0;0;0;979582;917706;0;0;0;0;0;0;0;0;0
400;6200;ZIRAI TRAKTOR;NEW HOLLAND T4.60S 4WD PS T4A;0;0;0;0;1024654;959941;0;0;0;0;0;0;0;0;0
400;6201;ZIRAI TRAKTOR;NEW HOLLAND T4.60S 4WD KABINLI T4A;0;0;0;0;1077233;1009199;0;0;0;0;0;0;0;0;0
400;6202;ZIRAI TRAKTOR;NEW HOLLAND T4.60S 4WD KABINLI PS T4A;0;0;0;0;1152335;1079555;0;0;0;0;0;0;0;0;0
400;6203;ZIRAI TRAKTOR;NEW HOLLAND T4.70S T4A;0;0;0;0;913019;855345;0;0;0;0;0;0;0;0;0
400;6204;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD T4A;0;0;0;0;1056089;989380;0;0;0;0;0;0;0;0;0
400;6205;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD PS T4A;0;0;0;0;1100551;1031035;0;0;0;0;0;0;0;0;0
400;6206;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD PS SRG T4A;0;0;0;0;1121313;1050497;0;0;0;0;0;0;0;0;0
400;6207;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD KABINLI T4A;0;0;0;0;1286696;1069161;0;0;0;0;0;0;0;0;0
400;6208;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD KABINLI SRG T4A;0;0;0;0;1196072;1120524;0;0;0;0;0;0;0;0;0
400;6209;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD KABINLI PS T4A;0;0;0;0;1342570;1148656;0;0;0;0;0;0;0;0;0
400;6210;ZIRAI TRAKTOR;NEW HOLLAND T4.70S 4WD KABINLI PS SRG T4A;0;0;0;0;1246975;1168211;0;0;0;0;0;0;0;0;0
400;6211;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD PS TMR;0;0;0;0;1183290;1160929;0;0;0;0;0;0;0;0;0
400;6212;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD PS SRG TMR;0;0;0;0;1205991;1180379;0;0;0;0;0;0;0;0;0
400;6213;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD TMR;0;0;0;0;1140732;1116503;0;0;0;0;0;0;0;0;0
400;6214;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD KABINLI ON. YUK. TMR;0;0;0;0;1507183;1475181;0;0;0;0;0;0;0;0;0
400;6215;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD KABINLI TMR;0;0;2232733;1505681;1193726;1168365;0;0;0;0;0;0;0;0;0
400;6216;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD KABINLI PS TMR;0;0;2313106;1559883;1236690;1210435;0;0;0;0;0;0;0;0;0
400;6217;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD KABINLI PS SRG TMR;0;0;2343237;1580202;1255502;1228843;0;0;0;0;0;0;0;0;0
400;6218;ZIRAI TRAKTOR;NEW HOLLAND TT4.75 4WD KABINLI PRM TMR;0;0;0;0;1251604;1225031;0;0;0;0;0;0;0;0;0
400;6219;ZIRAI TRAKTOR;NEW HOLLAND 50-56S TMR;0;0;0;0;590420;535163;0;0;0;0;0;0;0;0;0
400;6220;ZIRAI TRAKTOR;NEW HOLLAND 50-56S KABINLI TMR;0;0;0;0;671594;608749;0;0;0;0;0;0;0;0;0
400;6221;ZIRAI TRAKTOR;NEW HOLLAND 50-56S 4WD TMR;0;0;0;0;691793;627061;0;0;0;0;0;0;0;0;0
400;6222;ZIRAI TRAKTOR;NEW HOLLAND 50-56S 4WD KABINLI TMR;0;0;0;0;836305;735739;0;0;0;0;0;0;0;0;0
400;6223;ZIRAI TRAKTOR;NEW HOLLAND 75-56S TMR;0;0;1689301;1139209;911135;891781;0;0;0;0;0;0;0;0;0
400;6224;ZIRAI TRAKTOR;NEW HOLLAND 75-56S KABINLI TMR;0;0;1850932;1248206;997539;976351;0;0;0;0;0;0;0;0;0
400;6225;ZIRAI TRAKTOR;NEW HOLLAND 75-56S 4WD TMR;0;0;1940400;1308537;1037422;1015393;0;0;0;0;0;0;0;0;0
400;6226;ZIRAI TRAKTOR;NEW HOLLAND 75-56S 4WD KABINLI TMR;0;0;2101961;1417496;1123801;1099941;0;0;0;0;0;0;0;0;0
400;6227;ZIRAI TRAKTOR;NEW HOLLAND TD4.90B 4WD TMR;0;0;0;0;1249752;1170546;0;0;0;0;0;0;0;0;0
400;6228;ZIRAI TRAKTOR;NEW HOLLAND TD75D 4WD TMR;0;0;0;0;1157990;1120346;0;0;0;0;0;0;0;0;0
400;6229;ZIRAI TRAKTOR;NEW HOLLAND TD75D 4WD KABINLI TMR;0;0;2321188;1565335;1247203;1235650;0;0;0;0;0;0;0;0;0
400;6230;ZIRAI TRAKTOR;NEW HOLLAND TD90D 4WD TMR;0;0;2173039;1465427;1161806;1124042;0;0;0;0;0;0;0;0;0
400;6231;ZIRAI TRAKTOR;NEW HOLLAND TD100D 4WD TMR;0;0;0;0;1193227;1154440;0;0;0;0;0;0;0;0;0
400;6232;ZIRAI TRAKTOR;NEW HOLLAND TD100D 4WD KABINLI TMR;0;0;2457003;1656921;1313626;1270926;0;0;0;0;0;0;0;0;0
400;6233;ZIRAI TRAKTOR;NEW HOLLAND TR5.90EC 4WD KABINLI TMR;0;0;3866959;2910881;2100694;1985820;0;0;0;0;0;0;0;0;0
400;6234;ZIRAI TRAKTOR;NEW HOLLAND TR5 100EC 4WD KABINLI TMR;0;0;0;0;2177168;2058110;0;0;0;0;0;0;0;0;0
400;6235;ZIRAI TRAKTOR;NEW HOLLAND TR5.100EC 4WD KABINLI TMR SUSP;0;0;4113685;2801068;2220718;2099270;0;0;0;0;0;0;0;0;0
400;6236;ZIRAI TRAKTOR;NEW HOLLAND TR5.110EC 4WD KABINLI TMR;0;0;0;0;2253655;2130420;0;0;0;0;0;0;0;0;0
400;6237;ZIRAI TRAKTOR;NEW HOLLAND TR5.110EC 4WD KABINLI TMR SUSP;0;0;4260369;3529364;2298736;2173024;0;0;0;0;0;0;0;0;0
400;6238;ZIRAI TRAKTOR;NEW HOLLAND TR5.110EC 4WD KABINLI CK TMR;0;0;0;0;2270580;2146416;0;0;0;0;0;0;0;0;0
400;6239;ZIRAI TRAKTOR;NEW HOLLAND T580B 4WD TMR;0;0;1380566;1132685;685804;627954;0;0;0;0;0;0;0;0;0
400;6240;ZIRAI TRAKTOR;NEW HOLLAND TD4.65B 4WD TMR;0;0;1855380;1251208;991965;976499;0;0;0;0;0;0;0;0;0
400;6241;ZIRAI TRAKTOR;NEW HOLLAND TD4.65B 4WD PS TMR;0;0;1935623;1588085;1034870;1018729;0;0;0;0;0;0;0;0;0
400;6242;ZIRAI TRAKTOR;NEW HOLLAND TT55B TMR;0;0;1210457;804687;630182;611781;0;0;0;0;0;0;0;0;0
400;6243;ZIRAI TRAKTOR;NEW HOLLAND TT55 4WD KABINLI TMR;0;0;1683747;1135463;889228;863266;0;0;0;0;0;0;0;0;0
400;6244;ZIRAI TRAKTOR;NEW HOLLAND TT55 4WD TMR;0;0;1538885;1037775;812718;788993;0;0;0;0;0;0;0;0;0
400;6245;ZIRAI TRAKTOR;NEW HOLLAND TT65 4WD TMR;0;0;1718130;1158645;907380;893260;0;0;0;0;0;0;0;0;0
400;6246;ZIRAI TRAKTOR;NEW HOLLAND 55-56S TMR;0;0;1343352;905911;718213;686968;0;0;0;0;0;0;0;0;0
400;6247;ZIRAI TRAKTOR;NEW HOLLAND 65-56S 4WD TMR;0;0;1777796;1198886;950488;922253;0;0;0;0;0;0;0;0;0
400;6248;ZIRAI TRAKTOR;NEW HOLLAND 65-56S 4WD KABINLI TMR;0;0;1926415;1299111;1029946;999352;0;0;0;0;0;0;0;0;0
400;6249;ZIRAI TRAKTOR;NEW HOLLAND TT65B TMR;0;0;1443693;959736;751610;729665;0;0;0;0;0;0;0;0;0
400;6250;ZIRAI TRAKTOR;NEW HOLLAND TT55 TMR;0;0;1262409;851328;666709;647241;0;0;0;0;0;0;0;0;0
400;6251;ZIRAI TRAKTOR;NEW HOLLAND TD4.65B 4WD SRG TMR;0;0;0;0;0;779292;0;0;0;0;0;0;0;0;0
400;6252;ZIRAI TRAKTOR;NEW HOLLAND 65-56S TMR;0;0;0;0;0;619698;0;0;0;0;0;0;0;0;0
400;6253;ZIRAI TRAKTOR;NEW HOLLAND T580B TMR;0;0;0;0;0;451002;0;0;0;0;0;0;0;0;0
400;6254;ZIRAI TRAKTOR;NEW HOLLAND TD90D 4WD KABINLI TMR;0;0;2388048;1610421;1283868;1242132;0;0;0;0;0;0;0;0;0
400;6255;ZIRAI TRAKTOR;NEW HOLLAND TD110D BLM 4WD KABINLI PS FL TMR;0;0;0;0;0;1884766;0;0;0;0;0;0;0;0;0
400;6256;ZIRAI TRAKTOR;NEW HOLLAND T3.60B 4WD T4A;0;0;0;0;1001094;842662;0;0;0;0;0;0;0;0;0
400;6257;ZIRAI TRAKTOR;NEW HOLLAND T3.70B T4A;0;0;0;0;866644;822749;0;0;0;0;0;0;0;0;0
400;6258;ZIRAI TRAKTOR;NEW HOLLAND T3.70B 4WD T4A;0;0;0;0;999394;948769;0;0;0;0;0;0;0;0;0
400;6259;ZIRAI TRAKTOR;NEW HOLLAND T3.75B 4WD T4A;0;0;0;0;1162567;1007937;0;0;0;0;0;0;0;0;0
400;6260;ZIRAI TRAKTOR;NEW HOLLAND TR6.125S 4WD KABIN;7530335;4889046;4840156;3686582;3148188;2750611;0;0;0;0;0;0;0;0;0
400;6261;ZIRAI TRAKTOR;NEW HOLLAND TR6.135S 4WD KABIN;7898899;5128336;5077053;3867018;3304421;2887098;0;0;0;0;0;0;0;0;0
400;6262;ZIRAI TRAKTOR;NEW HOLLAND TR6.145S 4WD KABIN;8278098;5374530;5320785;4052658;3465144;3027534;0;0;0;0;0;0;0;0;0
400;6263;ZIRAI TRAKTOR;NEW HOLLAND TR6.160S 4WD KABIN;8635788;5586353;5530489;4149481;3548987;3072335;0;0;0;0;0;0;0;0;0
400;6264;ZIRAI TRAKTOR;NEW HOLLAND TR6.170S 4WD KABIN;9600513;6268786;6206098;4933699;4227966;3728537;0;0;0;0;0;0;0;0;0
400;6265;ZIRAI TRAKTOR;NEW HOLLAND T3.70B 4WD SRG T4A;0;0;0;0;1100376;972538;0;0;0;0;0;0;0;0;0
400;6266;ZIRAI TRAKTOR;NEW HOLLAND T3.75B 4WD SRG T4A;0;0;0;0;1168630;1032863;0;0;0;0;0;0;0;0;0
400;6267;ZIRAI TRAKTOR;NEW HOLLAND 55-56S KABINLI TMR;0;0;0;0;0;613006;0;0;0;0;0;0;0;0;0
400;6268;ZIRAI TRAKTOR;NEW HOLLAND BLM 4WD KABINLI PS TMR;0;0;0;0;0;1227581;0;0;0;0;0;0;0;0;0
400;6269;ZIRAI TRAKTOR;NEW HOLLAND TT55B 4WD TMR;0;0;1458586;969641;751769;729814;0;0;0;0;0;0;0;0;0
400;6270;ZIRAI TRAKTOR;NEW HOLLAND TT65B 4WD TMR;0;0;1739664;1156492;896642;870468;0;0;0;0;0;0;0;0;0
400;6271;ZIRAI TRAKTOR;NEW HOLLAND TTB CLASSIC 4WD TMR;0;0;0;0;761954;657505;0;0;0;0;0;0;0;0;0
400;6272;ZIRAI TRAKTOR;NEW HOLLAND TR6 125S 4WD KABIN ON AKS&KAB SUS;7901688;5130147;5078846;3868384;3305594;2888132;0;0;0;0;0;0;0;0;0
400;6273;ZIRAI TRAKTOR;NEW HOLLAND TR6.135S 4WD KABIN ON AKS&KAB SUS;8288695;5381410;5327596;4057843;3469638;3031457;0;0;0;0;0;0;0;0;0
400;6274;ZIRAI TRAKTOR;NEW HOLLAND TR6.145S 4WD KABIN ON AKS&KAB SUS;8686852;5639914;5583515;4252770;3638410;3178914;0;0;0;0;0;0;0;0;0
400;6275;ZIRAI TRAKTOR;NEW HOLLAND TR6.160S 4WD KABIN ON AKS&KAB SUS;9062347;5862287;5803664;4354439;3726433;3225950;0;0;0;0;0;0;0;0;0
400;6276;ZIRAI TRAKTOR;NEW HOLLAND TD90D BLM 4WD KABIN (MD1) PS TMR;0;0;0;0;1878514;1833914;0;0;0;0;0;0;0;0;0
400;6277;ZIRAI TRAKTOR;NEW HOLLAND TD100D BLM 4WD KABIN (MD2) PS TMR;0;0;3452985;2438303;1915419;1870688;0;0;0;0;0;0;0;0;0
400;6278;ZIRAI TRAKTOR;NEW HOLLAND TD110D BLM 4WD KABIN (MD3) PS TMR;0;0;3640937;2565057;2015910;1986102;0;0;0;0;0;0;0;0;0
400;6279;ZIRAI TRAKTOR;NEW HOLLAND TD5.90 4WD KABIN T4B;0;0;0;0;1496929;0;0;0;0;0;0;0;0;0;0
400;6280;ZIRAI TRAKTOR;NEW HOLLAND TD5.100 4WD KABIN T4B;0;0;0;0;1666401;0;0;0;0;0;0;0;0;0;0
400;6281;ZIRAI TRAKTOR;NEW HOLLAND TD5.90 BLM 4WD PS T4B;0;0;0;0;1609969;0;0;0;0;0;0;0;0;0;0
400;6282;ZIRAI TRAKTOR;NEW HOLLAND TD5.90 BLM 4WD KABIN PS T4B;0;0;0;0;1927065;0;0;0;0;0;0;0;0;0;0
400;6283;ZIRAI TRAKTOR;NEW HOLLAND TD5.90 BLM 4WD KABIN PS FL T4B;0;0;0;0;2093425;0;0;0;0;0;0;0;0;0;0
400;6284;ZIRAI TRAKTOR;NEW HOLLAND TD5.100 BLM 4WD PS T4B;0;0;0;0;1655392;0;0;0;0;0;0;0;0;0;0
400;6285;ZIRAI TRAKTOR;NEW HOLLAND TD5.100 BLM 4WD KABIN PS T4B;0;0;0;0;1973883;0;0;0;0;0;0;0;0;0;0
400;6286;ZIRAI TRAKTOR;NEW HOLLAND TD5.100 BLM 4WD KABIN PS FL T4B;0;0;0;0;2131824;0;0;0;0;0;0;0;0;0;0
400;6287;ZIRAI TRAKTOR;NEW HOLLAND TD5.110 BLM 4WD KABIN PS FL T4B;0;0;0;0;2271352;0;0;0;0;0;0;0;0;0;0
400;6288;ZIRAI TRAKTOR;NEW HOLLAND TD5.110 BLM 4WD KABIN PS 1000 T4B;0;0;0;0;1939065;0;0;0;0;0;0;0;0;0;0
400;6289;ZIRAI TRAKTOR;NEW HOLLAND T5.140 AC KABIN;0;5292123;4797766;4727229;4255351;3732804;0;0;0;0;0;0;0;0;0
400;6290;ZIRAI TRAKTOR;NEW HOLLAND T5.140 AC KABIN BLUEPOWER;0;6537585;5926882;5839748;5264913;3971434;0;0;0;0;0;0;0;0;0
400;6291;ZIRAI TRAKTOR;NEW HOLLAND T5.140 DC KABIN;0;5139502;4519619;4453173;4019550;3480543;0;0;0;0;0;0;0;0;0
400;6292;ZIRAI TRAKTOR;NEW HOLLAND T5.140 DC KABIN BLUEPOWER;0;5910275;5358175;5279401;4770870;0;0;0;0;0;0;0;0;0;0
400;6293;ZIRAI TRAKTOR;NEW HOLLAND T7.275 HD PLMI STANDART;0;0;10059591;9959990;9419643;0;0;0;0;0;0;0;0;0;0
400;6294;ZIRAI TRAKTOR;NEW HOLLAND T7.275 HD PLMI BLUEPOWER;0;0;10543930;10439533;9869649;0;0;0;0;0;0;0;0;0;0
400;6295;ZIRAI TRAKTOR;NEW HOLLAND T7.290 HD PLMI STANDART;0;0;10585149;10480346;9916241;0;0;0;0;0;0;0;0;0;0
400;6296;ZIRAI TRAKTOR;NEW HOLLAND T7.290 HD PLMI BLUEPOWER;0;12326925;11069492;10959890;10366246;0;0;0;0;0;0;0;0;0;0
400;6297;ZIRAI TRAKTOR;NEW HOLLAND T7.315 HD PLMI STANDART;0;0;11089187;10979392;10392579;0;0;0;0;0;0;0;0;0;0
400;6298;ZIRAI TRAKTOR;NEW HOLLAND T7.315 HD PLMI BLUEPOWER;0;12888218;11573528;11458936;10842583;0;0;0;0;0;0;0;0;0;0
400;6299;ZIRAI TRAKTOR;NEW HOLLAND TD5.90 4WD T4B;0;0;0;0;1354608;0;0;0;0;0;0;0;0;0;0
400;6300;ZIRAI TRAKTOR;NEW HOLLAND TD5.100 4WD T4B;0;0;0;0;1391240;0;0;0;0;0;0;0;0;0;0
400;6301;ZIRAI TRAKTOR;NEW HOLLAND TD5.100 BLM 4WD KABIN T4B;0;0;0;0;1040795;0;0;0;0;0;0;0;0;0;0
400;6302;ZIRAI TRAKTOR;NEW HOLLAND TD5.110 BLM 4WD KABIN PS T4B;0;0;0;0;2102340;0;0;0;0;0;0;0;0;0;0
400;6303;ZIRAI TRAKTOR;NEW HOLLAND T4.60S 4WD KABINLI PS SRG T4A;0;0;0;0;1110003;0;0;0;0;0;0;0;0;0;0
400;6304;ZIRAI TRAKTOR;NEW HOLLAND TD75D BLM 4WD KABINLI PS DAR TMR;0;0;0;0;1470619;0;0;0;0;0;0;0;0;0;0
400;6305;ZIRAI TRAKTOR;NEW HOLLAND T3.60B 4WD SRG T4A;0;0;0;0;1007147;0;0;0;0;0;0;0;0;0;0
400;6306;ZIRAI TRAKTOR;NEW HOLLAND 70-66S;0;0;0;0;890990;0;0;0;0;0;0;0;0;0;0
400;6307;ZIRAI TRAKTOR;NEW HOLLAND 70-66S KABINLI;0;0;0;0;974619;0;0;0;0;0;0;0;0;0;0
400;6308;ZIRAI TRAKTOR;NEW HOLLAND 70-66S 4WD;0;0;0;0;1030386;0;0;0;0;0;0;0;0;0;0
400;6309;ZIRAI TRAKTOR;NEW HOLLAND 70-66S 4WD SRG;0;0;0;0;1049603;0;0;0;0;0;0;0;0;0;0
400;6310;ZIRAI TRAKTOR;NEW HOLLAND 70-66S 4WD KABINLI;0;0;0;0;1131636;0;0;0;0;0;0;0;0;0;0
400;6311;ZIRAI TRAKTOR;NEW HOLLAND 70-66S 4WD KABINLI SRG;0;0;0;0;1174450;0;0;0;0;0;0;0;0;0;0
400;6312;ZIRAI TRAKTOR;NEW HOLLAND 75-66S;0;0;0;0;944448;0;0;0;0;0;0;0;0;0;0
400;6313;ZIRAI TRAKTOR;NEW HOLLAND 75-66S KABINLI;0;0;0;0;1058109;0;0;0;0;0;0;0;0;0;0
400;6314;ZIRAI TRAKTOR;NEW HOLLAND 75-66S 4WD;0;0;0;0;1092214;0;0;0;0;0;0;0;0;0;0
400;6315;ZIRAI TRAKTOR;NEW HOLLAND 75-66S 4WD SRG;0;0;0;0;1112586;0;0;0;0;0;0;0;0;0;0
400;6316;ZIRAI TRAKTOR;NEW HOLLAND 75-66S 4WD KABINLI;0;0;0;0;1340876;0;0;0;0;0;0;0;0;0;0
400;6317;ZIRAI TRAKTOR;NEW HOLLAND 75-66S 4WD KABINLI SRG;0;0;0;0;1363185;0;0;0;0;0;0;0;0;0;0
